Data Year,Utility Number,Utility Name,State,Total Revenue,Total Sales,Total Customers,Green Pricing,Net Metering,Demand Side Management,Time Based Programs
2012,20618,Town of Wickenburg,AZ,"2,310","24,577","1,382",N,N,Y,N
2012,20632,City of Wilber,NE,"1,333.1","16,916",984,N,N,N,N
2012,20641,Village of Wilcox- (NE),NE,494.6,"2,735",218,N,N,N,N
2012,20729,Town of Williamsport,MD,"1,806.8","19,277",998,N,N,N,N
2012,20730,City of Williamsport - (IN),IN,"2,450","22,980",980,N,N,N,N
2012,20731,Williamstown Utility Comm,KY,"4,323","49,614","1,482",N,N,N,N
2012,20735,City of Williston - (FL),FL,"4,069","30,453","1,590",N,N,N,N
2012,20739,City of Willow Springs,MO,"2,825","27,035","1,146",N,N,N,N
2012,20792,Town of Winamac,IN,"6,116","72,235","2,120",N,Y,N,N
2012,20811,Town of Windsor- (NC),NC,"4,729.1","47,275","1,804",N,N,N,N
2012,20826,Town of Winnsboro - (SC),SC,"5,769","56,855","3,772",N,N,N,N
2012,20827,City of Winona - (MO),MO,"1,161.4","10,684",665,N,N,N,N
2012,20836,City of Winterville - (NC),NC,"5,847","46,697","2,881",N,N,N,N
2012,20844,Wisconsin Dells Electric Util,WI,"5,031","55,817","1,975",N,N,N,N
2012,20846,City of Woolstock - (IA),IA,265.1,"2,064",115,N,N,N,N
2012,20848,City of Blue Hill,NE,645,"7,912",443,N,N,N,N
2012,20880,City of Wisner,NE,"1,351","14,095",713,N,N,N,N
2012,20924,Wonewoc Electric & Water Util,WI,499.4,"4,818",510,N,N,N,N
2012,20945,City of Wood River- (NE),NE,"1,166.1","13,099",578,N,N,Y,N
2012,20949,City of Woodbine - (IA),IA,"1,266","14,814",879,Y,N,Y,N
2012,20950,Village of Winside,NE,316.8,"3,407",263,N,N,N,N
2012,20977,City of Woodsfield - (OH),OH,"2,448","27,054","1,479",N,N,N,N
2012,20979,Village of Woodville,OH,"1,419","11,580",987,N,N,N,N
2012,20980,Precinct of Woodsville,NH,"3,747","22,459",995,N,N,N,N
2012,21021,City of Wray,CO,"2,492","23,829","1,265",N,N,N,N
2012,21056,City of Wymore - (NE),NE,"1,080","11,443",912,N,N,N,N
2012,21066,City of Wynnewood - (OK),OK,"1,482.6","15,006","1,141",N,N,N,N
2012,21108,City of Yoakum - (TX),TX,"8,585","83,763","3,517",N,N,N,N
2012,21143,City of Yuma,CO,"2,719","29,345","1,682",N,N,N,N
2012,21160,Borough of Zelienople,PA,"4,293","29,287","2,259",N,Y,N,N
2012,21239,Electrical Dist No7 Maricopa,AZ,"3,001","51,639",110,N,N,Y,N
2012,21514,"Flowell Electric Assn, Inc",UT,"2,357","31,965",488,N,N,N,N
2012,21533,City of Minneapolis,KS,"1,670","16,438","1,113",N,N,N,N
2012,21664,Willwood Light & Power Company,WY,89,"1,012",45,N,N,N,N
2012,22355,PUD No 1 of Mason County,WA,"6,781.1","75,261","5,112",N,Y,N,N
2012,24486,City of Akutan - (AK),AK,154,483,69,N,N,N,N
2012,24791,Village of Bradshaw,NE,284,"3,191",180,N,N,N,N
2012,26120,Town of Langford- (SD),SD,311,"3,249",200,N,N,N,N
2012,26317,City of Manokotak - (AK),AK,647,"1,265",190,N,N,N,N
2012,26754,Paxson Inn & Lodge,AK,244,395,5,N,N,N,N
2012,26894,City of Radium,KS,26,186,25,N,N,N,N
2012,27026,City of Round Lake,MN,623,"4,723",225,N,N,N,N
2012,27269,City of Stanhope,IA,314.3,"2,652",255,N,N,Y,N
2012,27545,City of Vermillion - (KS),KS,96,647,97,N,N,N,N
2012,28981,City of San Saba - (TX),TX,"1,367","35,859","1,801",N,N,N,N
2012,29295,City of Wells,MN,"2,172","17,157","1,370",N,N,Y,N
2012,29296,Western Illinois Elec Coop,IL,"7,382","60,177","3,494",N,N,N,N
2012,29297,Pelican Utility,AK,549.5,785,108,N,N,N,N
2012,29305,City of Madelia - (MN),MN,"3,547","27,621","1,222",N,N,N,N
2012,30150,Yakutat Power Inc,AK,"2,781","5,711",439,N,N,N,N
2012,30856,City of Winnfield - (LA),LA,"6,028","73,680","3,259",N,N,N,N
2012,31516,Midvale Irrigation District,WY,3,76,6,N,N,N,N
2012,40223,Warren Electric Coop Inc,PA,"7,985","55,194","8,830",N,N,N,N
2012,40230,Deseret Generation & Tran Coop,CO,"3,417.3","33,194",1,N,N,N,N
2012,40291,"Sullivan County R E C, Inc - (PA)",PA,"7,693","50,208","5,850",N,N,N,N
2012,40355,Maricopa County M W C Dist #1,AZ,"2,750","41,126",224,N,N,Y,N
2012,40356,Village of Holbrook - (NE),NE,262,"1,933",154,N,N,N,N
2012,40357,Electrical Dist No6 Pinal County,AZ,"1,899","31,762",106,N,N,Y,N
2012,40367,Village of Ladd- (IL),IL,"1,407","13,035",627,N,N,N,N
2012,40369,City of Oxford - (GA),GA,"1,772.3","15,552",593,N,N,N,N
2012,40382,City of Rockport - (MO),MO,"1,453","11,489",753,N,N,N,N
2012,40383,City of Osceola - (MO),MO,670,"7,918",458,N,N,N,N
2012,40390,City of Buffalo - (IA),IA,529,"5,150",476,N,N,N,N
2012,40433,City of Enterprise - (UT),UT,695.2,"8,730",588,N,Y,N,N
2012,40435,City of White - (SD),SD,405,"3,770",263,N,N,N,N
2012,40440,City of Stanton - (ND),ND,360,"3,644",236,N,N,N,N
2012,40497,Penoyer Valley Electric Coop,NV,90,"1,215",62,N,N,N,N
2012,40548,Unalakleet Valley Elec Coop,AK,"1,645.2","4,108",360,N,N,N,N
2012,40604,Heartland Consumers Power Dist,SD,958,"10,599",3,Y,N,N,N
2012,56224,Rancho Cucamonga Municipal Utility,CA,"11,592","67,813",493,N,Y,N,Y
2012,56256,City of Atka,AK,244,444,58,N,N,N,N
2012,56503,TDX Manley Generating LLC,AK,295,420,106,N,N,N,Y
2012,56535,City of Williams - AZ,AZ,"3,506","33,754","1,722",N,N,Y,N
2012,56536,Riverside Electric Cooperative,ID,"1,238","20,000",540,N,N,N,N
2012,56739,Gold Country Energy,AK,341.2,444,151,N,N,N,N
2012,57351,City of Egegik - (AK),AK,485.6,565,76,N,N,N,N
