Data Year,Utility Number,Utility Name,State,County
2012,17790,Town of Spiceland - (IN),IN,Henry
2012,17802,Town of Spiro - (OK),OK,Le Flore
2012,17811,City of Spooner - (WI),WI,Washburn
2012,17823,City of Spring Grove,MN,Houston
2012,17824,Spring Valley Pub Utils Comm,MN,Fillmore
2012,17826,"Springer Electric Coop, Inc",NM,Colfax
2012,17826,"Springer Electric Coop, Inc",NM,Harding
2012,17826,"Springer Electric Coop, Inc",NM,Mora
2012,17826,"Springer Electric Coop, Inc",NM,San Miguel
2012,17826,"Springer Electric Coop, Inc",NM,Union
2012,17827,Town of Springer - (NM),NM,Colfax
2012,17828,City of Springfield - (IL),IL,Sangamon
2012,17829,City of Springfield - (TN),TN,Robertson
2012,17832,Snapping Shoals El Member Corp,GA,Butts
2012,17832,Snapping Shoals El Member Corp,GA,DeKalb
2012,17832,Snapping Shoals El Member Corp,GA,Henry
2012,17832,Snapping Shoals El Member Corp,GA,Jasper
2012,17832,Snapping Shoals El Member Corp,GA,Morgan
2012,17832,Snapping Shoals El Member Corp,GA,Newton
2012,17832,Snapping Shoals El Member Corp,GA,Rockdale
2012,17832,Snapping Shoals El Member Corp,GA,Walton
2012,17833,City Utilities of Springfield - (MO),MO,Greene
2012,17834,City of Springfield - (CO),CO,Baca
2012,17836,Springfield Public Utils Comm - (MN),MN,Brown
2012,17838,"Spoon River Electric Coop, Inc",IL,Fulton
2012,17838,"Spoon River Electric Coop, Inc",IL,Knox
2012,17838,"Spoon River Electric Coop, Inc",IL,McDonough
2012,17838,"Spoon River Electric Coop, Inc",IL,Peoria
2012,17838,"Spoon River Electric Coop, Inc",IL,Schuyler
2012,17839,City of Springfield - (OR),OR,Lane
2012,17844,Spring City Corporation,UT,Sanpete
2012,17845,City of Springville,UT,Utah
2012,17846,Village of Springville,NY,Erie
2012,17860,City of St Charles - (IL),IL,DuPage
2012,17860,City of St Charles - (IL),IL,Kane
2012,17862,City of St Charles - (MN),MN,Winona
2012,17865,City of St Clairsville - (OH),OH,Belmont
2012,17868,St Croix Electric Coop,WI,Dunn
2012,17868,St Croix Electric Coop,WI,Pierce
2012,17868,St Croix Electric Coop,WI,Polk
2012,17868,St Croix Electric Coop,WI,St Croix
2012,17872,City of St Francis - (KS),KS,Cheyenne
2012,17874,City of St George,UT,Washington
2012,17876,City of St James - (MN),MN,Watonwan
2012,17877,City of St James - (MO),MO,Phelps
2012,17879,City of St. John - (KS),KS,Stafford
2012,17886,City of St Louis - (MI),MI,Gratiot
2012,17889,City of St Martinville,LA,St Martin
2012,17891,City of St Marys - (OH),OH,Auglaize
2012,17894,City of St Marys - (KS),KS,Pottawatomie
2012,17896,City of Shasta Lake - (CA),CA,Shasta
2012,17898,City of Saint Paul,AK,Aleutians West
2012,17899,City of St Paul - (NE),NE,Howard
2012,17900,City of Saint Peter,MN,Le Sueur
2012,17900,City of Saint Peter,MN,Nicollet
2012,17918,City of St Robert - (MO),MO,Pulaski
2012,17924,City of Stafford - (KS),KS,Stafford
2012,17946,City of Stanberry,MO,Gentry
2012,17979,Stanton County Public Pwr Dist,NE,Colfax
2012,17979,Stanton County Public Pwr Dist,NE,Cuming
2012,17979,Stanton County Public Pwr Dist,NE,Madison
2012,17979,Stanton County Public Pwr Dist,NE,Stanton
2012,17979,Stanton County Public Pwr Dist,NE,Wayne
2012,17981,Town of Stantonsburg - (NC),NC,Greene
2012,17981,Town of Stantonsburg - (NC),NC,Wayne
2012,17981,Town of Stantonsburg - (NC),NC,Wilson
2012,17983,City of Staples- (MN),MN,Todd
2012,18004,City of Starke - (FL),FL,Bradford
2012,18006,City of Starkville,MS,Oktibbeha
2012,18014,City of State Center - (IA),IA,Marshall
2012,18014,City of State Center - (IA),IA,Story
2012,18019,Stearns Cooperative Elec Assn,MN,Douglas
2012,18019,Stearns Cooperative Elec Assn,MN,Kandiyohi
2012,18019,Stearns Cooperative Elec Assn,MN,Morrison
2012,18019,Stearns Cooperative Elec Assn,MN,Pope
2012,18019,Stearns Cooperative Elec Assn,MN,Stearns
2012,18019,Stearns Cooperative Elec Assn,MN,Todd
2012,18022,City of Statesville - (NC),NC,Iredell
2012,18045,City of Steelville,MO,Crawford
2012,18047,Steele-Waseca Cooperative Electric,MN,Blue Earth
2012,18047,Steele-Waseca Cooperative Electric,MN,Dodge
2012,18047,Steele-Waseca Cooperative Electric,MN,Faribault
2012,18047,Steele-Waseca Cooperative Electric,MN,Freeborn
2012,18047,Steele-Waseca Cooperative Electric,MN,Goodhue
2012,18047,Steele-Waseca Cooperative Electric,MN,Le Sueur
2012,18047,Steele-Waseca Cooperative Electric,MN,Rice
2012,18047,Steele-Waseca Cooperative Electric,MN,Steele
2012,18047,Steele-Waseca Cooperative Electric,MN,Waseca
2012,18051,Town of Steilacoom,WA,Pierce
2012,18063,City of Stephen - (MN),MN,Marshall
2012,18074,City of Stephenson - (MI),MI,Menominee
2012,18085,South Central Power Company,OH,Adams
2012,18085,South Central Power Company,OH,Belmont
2012,18085,South Central Power Company,OH,Brown
2012,18085,South Central Power Company,OH,Carroll
2012,18085,South Central Power Company,OH,Clermont
2012,18085,South Central Power Company,OH,Clinton
2012,18085,South Central Power Company,OH,Fairfield
2012,18085,South Central Power Company,OH,Fayette
2012,18085,South Central Power Company,OH,Franklin
2012,18085,South Central Power Company,OH,Harrison
2012,18085,South Central Power Company,OH,Highland
2012,18085,South Central Power Company,OH,Hocking
2012,18085,South Central Power Company,OH,Jefferson
2012,18085,South Central Power Company,OH,Licking
2012,18085,South Central Power Company,OH,Madison
2012,18085,South Central Power Company,OH,Monroe
2012,18085,South Central Power Company,OH,Muskingum
2012,18085,South Central Power Company,OH,Noble
2012,18085,South Central Power Company,OH,Perry
2012,18085,South Central Power Company,OH,Pickaway
2012,18085,South Central Power Company,OH,Pike
2012,18085,South Central Power Company,OH,Ross
2012,18085,South Central Power Company,OH,Scioto
2012,18085,South Central Power Company,OH,Vinton
2012,18086,City of Sterling - (KS),KS,Reno
2012,18086,City of Sterling - (KS),KS,Rice
2012,18087,Town of Sterling - (MA),MA,Worcester
2012,18100,Steuben County Rural E M C,IN,DeKalb
2012,18100,Steuben County Rural E M C,IN,Lagrange
2012,18100,Steuben County Rural E M C,IN,Steuben
2012,18102,"Steuben Rural Elec Coop, Inc",NY,Cattaraugus
2012,18102,"Steuben Rural Elec Coop, Inc",NY,Chautauqua
2012,18102,"Steuben Rural Elec Coop, Inc",NY,Schuyler
2012,18102,"Steuben Rural Elec Coop, Inc",NY,Steuben
2012,18125,Stillwater Utilities Authority,OK,Payne
2012,18126,City of Stilwell - (OK),OK,Adair
2012,18129,City of Stratton - (NE),NE,Hitchcock
2012,18137,City of Stockton - (KS),KS,Rooks
2012,18177,City of Story City - (IA),IA,Boone
2012,18177,City of Story City - (IA),IA,Hamilton
2012,18177,City of Story City - (IA),IA,Story
2012,18181,City of Stoughton - (WI),WI,Dane
2012,18181,City of Stoughton - (WI),WI,Rock
2012,18199,"Swisher Electric Coop, Inc",TX,Armstrong
2012,18199,"Swisher Electric Coop, Inc",TX,Briscoe
2012,18199,"Swisher Electric Coop, Inc",TX,Castro
2012,18199,"Swisher Electric Coop, Inc",TX,Hale
2012,18199,"Swisher Electric Coop, Inc",TX,Randall
2012,18199,"Swisher Electric Coop, Inc",TX,Swisher
2012,18200,Village of Stratford - (WI),WI,Marathon
2012,18201,City of Stratford - (IA),IA,Hamilton
2012,18201,City of Stratford - (IA),IA,Webster
2012,18203,Tallapoosa River Elec Coop Inc,AL,Barbour
2012,18203,Tallapoosa River Elec Coop Inc,AL,Chambers
2012,18203,Tallapoosa River Elec Coop Inc,AL,Clay
2012,18203,Tallapoosa River Elec Coop Inc,AL,Cleburne
2012,18203,Tallapoosa River Elec Coop Inc,AL,Lee
2012,18203,Tallapoosa River Elec Coop Inc,AL,Randolph
2012,18203,Tallapoosa River Elec Coop Inc,AL,Russell
2012,18203,Tallapoosa River Elec Coop Inc,AL,Tallapoosa
2012,18204,City of Strawberry Point,IA,Clayton
2012,18206,Strawberry Electric Serv Dist,UT,Utah
2012,18217,City of Stromsburg - (NE),NE,Polk
2012,18224,City of Stroud - (OK),OK,Lincoln
2012,18230,City of Stuart - (NE),NE,Holt
2012,18231,City of Stuart - (IA),IA,Adair
2012,18231,City of Stuart - (IA),IA,Guthrie
2012,18249,City of Sturgeon Bay - (WI),WI,Door
2012,18250,Town of Straughn - (IN),IN,Henry
2012,18252,City of Sturgis,MI,St Joseph
2012,18260,Surprise Valley Electrificatio,CA,Lassen
2012,18260,Surprise Valley Electrificatio,CA,Modoc
2012,18260,Surprise Valley Electrificatio,NV,Washoe
2012,18260,Surprise Valley Electrificatio,OR,Lake
2012,18273,City of Sullivan - (MO),MO,Crawford
2012,18273,City of Sullivan - (MO),MO,Franklin
2012,18277,City of Sullivan - (IL),IL,Moultrie
2012,18280,Sulphur Springs Valley E C Inc,AZ,Cochise
2012,18280,Sulphur Springs Valley E C Inc,AZ,Graham
2012,18280,Sulphur Springs Valley E C Inc,AZ,Pima
2012,18280,Sulphur Springs Valley E C Inc,AZ,Santa Cruz
2012,18282,City of Sumas,WA,Whatcom
2012,18284,Borough of Summerhill - (PA),PA,Cambria
2012,18301,City of Sumner - (IA),IA,Bremer
2012,18304,"Sumter Electric Coop, Inc",FL,Citrus
2012,18304,"Sumter Electric Coop, Inc",FL,Hernando
2012,18304,"Sumter Electric Coop, Inc",FL,Lake
2012,18304,"Sumter Electric Coop, Inc",FL,Levy
2012,18304,"Sumter Electric Coop, Inc",FL,Marion
2012,18304,"Sumter Electric Coop, Inc",FL,Pasco
2012,18304,"Sumter Electric Coop, Inc",FL,Sumter
2012,18305,Sumter Electric Member Corp,GA,Chattahoochee
2012,18305,Sumter Electric Member Corp,GA,Dougherty
2012,18305,Sumter Electric Member Corp,GA,Lee
2012,18305,Sumter Electric Member Corp,GA,Marion
2012,18305,Sumter Electric Member Corp,GA,Quitman
2012,18305,Sumter Electric Member Corp,GA,Randolph
2012,18305,Sumter Electric Member Corp,GA,Schley
2012,18305,Sumter Electric Member Corp,GA,Stewart
2012,18305,Sumter Electric Member Corp,GA,Sumter
2012,18305,Sumter Electric Member Corp,GA,Terrell
2012,18305,Sumter Electric Member Corp,GA,Webster
2012,18312,Sun Prairie Utilities,WI,Dane
2012,18316,"Sumner-Cowley Elec Coop, Inc",KS,Butler
2012,18316,"Sumner-Cowley Elec Coop, Inc",KS,Cowley
2012,18316,"Sumner-Cowley Elec Coop, Inc",KS,Harper
2012,18316,"Sumner-Cowley Elec Coop, Inc",KS,Kingman
2012,18316,"Sumner-Cowley Elec Coop, Inc",KS,Sedgwick
2012,18316,"Sumner-Cowley Elec Coop, Inc",KS,Sumner
2012,18330,City of Superior - (NE),NE,Nuckolls
2012,18336,Superior Water and Light Co,WI,Douglas
2012,18339,Surry-Yadkin Elec Member Corp,NC,Forsyth
2012,18339,Surry-Yadkin Elec Member Corp,NC,Stokes
2012,18339,Surry-Yadkin Elec Member Corp,NC,Surry
2012,18339,Surry-Yadkin Elec Member Corp,NC,Wilkes
2012,18339,Surry-Yadkin Elec Member Corp,NC,Yadkin
2012,18354,City of Sutton - (NE),NE,Clay
2012,18360,Suwannee Valley Elec Coop Inc,FL,Columbia
2012,18360,Suwannee Valley Elec Coop Inc,FL,Hamilton
2012,18360,Suwannee Valley Elec Coop Inc,FL,Lafayette
2012,18360,Suwannee Valley Elec Coop Inc,FL,Suwannee
2012,18368,Swans Island Electric Coop Inc,ME,Hancock
2012,18371,Village of Swanton - (VT),VT,Franklin
2012,18383,Taylor Electric Coop - (WI),WI,Clark
2012,18383,Taylor Electric Coop - (WI),WI,Lincoln
2012,18383,Taylor Electric Coop - (WI),WI,Marathon
2012,18383,Taylor Electric Coop - (WI),WI,Taylor
2012,18384,City of Sweetwater,TN,Monroe
2012,18393,Village of Sycamore,OH,Wyandot
2012,18395,Sylacauga Utilities Board,AL,Talladega
2012,18397,City of Sylvania - (GA),GA,RICHMOND
2012,18397,City of Sylvania - (GA),GA,Screven
2012,18401,"Sun River Electric Coop, Inc",MT,Cascade
2012,18401,"Sun River Electric Coop, Inc",MT,Chouteau
2012,18401,"Sun River Electric Coop, Inc",MT,Judith Basin
2012,18401,"Sun River Electric Coop, Inc",MT,Lewis and Clark
2012,18401,"Sun River Electric Coop, Inc",MT,Liberty
2012,18401,"Sun River Electric Coop, Inc",MT,Pondera
2012,18401,"Sun River Electric Coop, Inc",MT,Teton
2012,18401,"Sun River Electric Coop, Inc",MT,Toole
2012,18403,City of Sylvester - (GA),GA,Worth
2012,18408,City of Syracuse - (NE),NE,Otoe
2012,18428,Village of Talmage - (NE),NE,Otoe
2012,18429,City of Tacoma  - (WA),WA,King
2012,18429,City of Tacoma  - (WA),WA,Lewis
2012,18429,City of Tacoma  - (WA),WA,Mason
2012,18429,City of Tacoma  - (WA),WA,Pierce
2012,18433,Tahlequah Public Works Authority,OK,Cherokee
2012,18445,City of Tallahassee - (FL),FL,Leon
2012,18446,T I P Rural Electric Coop,IA,Benton
2012,18446,T I P Rural Electric Coop,IA,Iowa
2012,18446,T I P Rural Electric Coop,IA,Jefferson
2012,18446,T I P Rural Electric Coop,IA,Johnson
2012,18446,T I P Rural Electric Coop,IA,Keokuk
2012,18446,T I P Rural Electric Coop,IA,Mahaska
2012,18446,T I P Rural Electric Coop,IA,Poweshiek
2012,18446,T I P Rural Electric Coop,IA,Tama
2012,18446,T I P Rural Electric Coop,IA,Wapello
2012,18446,T I P Rural Electric Coop,IA,Washington
2012,18447,Tallahatchie Valley E P A,MS,Lafayette
2012,18447,Tallahatchie Valley E P A,MS,Panola
2012,18447,Tallahatchie Valley E P A,MS,Tallahatchie
2012,18447,Tallahatchie Valley E P A,MS,Tate
2012,18447,Tallahatchie Valley E P A,MS,Yalobusha
2012,18448,Tanner Electric Coop,WA,King
2012,18448,Tanner Electric Coop,WA,Pierce
2012,18448,Tanner Electric Coop,WA,Thurston
2012,18449,"Talquin Electric Coop, Inc",FL,Gadsden
2012,18449,"Talquin Electric Coop, Inc",FL,Leon
2012,18449,"Talquin Electric Coop, Inc",FL,Liberty
2012,18449,"Talquin Electric Coop, Inc",FL,Wakulla
2012,18454,Tampa Electric Co,FL,Hillsborough
2012,18454,Tampa Electric Co,FL,Pasco
2012,18454,Tampa Electric Co,FL,Pinellas
2012,18454,Tampa Electric Co,FL,Polk
2012,18456,Borough of Tarentum - (PA),PA,Allegheny
2012,18466,Town of Tarboro - (NC),NC,Edgecombe
2012,18472,City of Tarrant,AL,Jefferson
2012,18474,Tanana Power Co Inc,AK,Yukon Koyukuk
2012,18480,Tatitlek Electric Utility,AK,Valdez Cordova
2012,18488,City of Taunton,MA,Bristol
2012,18498,Taylor County Rural E C C,KY,Adair
2012,18498,Taylor County Rural E C C,KY,Casey
2012,18498,Taylor County Rural E C C,KY,Cumberland
2012,18498,Taylor County Rural E C C,KY,Green
2012,18498,Taylor County Rural E C C,KY,Hart
2012,18498,Taylor County Rural E C C,KY,Marion
2012,18498,Taylor County Rural E C C,KY,Metcalfe
2012,18498,Taylor County Rural E C C,KY,Russell
2012,18498,Taylor County Rural E C C,KY,Taylor
2012,18499,Three Notch Elec Member Corp,GA,Decatur
2012,18499,Three Notch Elec Member Corp,GA,Early
2012,18499,Three Notch Elec Member Corp,GA,Miller
2012,18499,Three Notch Elec Member Corp,GA,Seminole
2012,18524,Tecumseh Utility Authority,OK,Pottawatomie
2012,18525,City of Tecumseh,NE,Johnson
2012,18538,City of Tell City - (IN),IN,Perry
2012,18541,City of Tenakee Springs - (AK),AK,Skagway Hoonah Angoon
2012,18546,Town of Templeton - (MA),MA,Worcester
2012,18643,Tennessee Valley Electric Coop,TN,Hardin
2012,18643,Tennessee Valley Electric Coop,TN,Wayne
2012,18805,Town of Thatcher- (AZ),AZ,Graham
2012,18806,City of Thayer - (MO),MO,Oregon
2012,18813,Village of Theresa,NY,Jefferson
2012,18820,City of Thief River Falls,MN,Pennington
2012,18847,City of Thomaston - (GA),GA,Upson
2012,18848,City of Thomasville - (GA),GA,Grady
2012,18848,City of Thomasville - (GA),GA,Thomas
2012,18887,City of Thorntown - (IN),IN,Boone
2012,18895,Thumb Electric Coop of Mich,MI,Huron
2012,18895,Thumb Electric Coop of Mich,MI,Sanilac
2012,18895,Thumb Electric Coop of Mich,MI,Tuscola
2012,18901,Thurmont Municipal Light Co,MD,Frederick
2012,18917,Tillamook Peoples Utility Dist,OR,Clatsop
2012,18917,Tillamook Peoples Utility Dist,OR,Tillamook
2012,18917,Tillamook Peoples Utility Dist,OR,Yamhill
2012,18933,City of Timpson - (TX),TX,Shelby
2012,18940,Tipmont Rural Elec Member Corp,IN,Benton
2012,18940,Tipmont Rural Elec Member Corp,IN,Boone
2012,18940,Tipmont Rural Elec Member Corp,IN,Carroll
2012,18940,Tipmont Rural Elec Member Corp,IN,Clinton
2012,18940,Tipmont Rural Elec Member Corp,IN,Fountain
2012,18940,Tipmont Rural Elec Member Corp,IN,Montgomery
2012,18940,Tipmont Rural Elec Member Corp,IN,Tippecanoe
2012,18940,Tipmont Rural Elec Member Corp,IN,White
2012,18941,City of Tipp City,OH,Miami
2012,18942,Tipton Municipal Electric Util,IN,Tipton
2012,18943,Tippah Electric Power Assn,MS,Tippah
2012,18944,Village of Tontogany - (OH),OH,Wood
2012,18945,City of Toronto - (KS),KS,Woodson
2012,18947,City of Tipton - (IA),IA,Cedar
2012,18951,Tishomingo County E P A,MS,Prentiss
2012,18951,Tishomingo County E P A,MS,Tishomingo
2012,18954,City of Trenton - (NE),NE,Hitchcock
2012,18955,"Tri-County Electric Coop, Inc",IL,Clay
2012,18955,"Tri-County Electric Coop, Inc",IL,Clinton
2012,18955,"Tri-County Electric Coop, Inc",IL,Franklin
2012,18955,"Tri-County Electric Coop, Inc",IL,Hamilton
2012,18955,"Tri-County Electric Coop, Inc",IL,Jefferson
2012,18955,"Tri-County Electric Coop, Inc",IL,Marion
2012,18955,"Tri-County Electric Coop, Inc",IL,Perry
2012,18955,"Tri-County Electric Coop, Inc",IL,St Clair
2012,18955,"Tri-County Electric Coop, Inc",IL,Washington
2012,18955,"Tri-County Electric Coop, Inc",IL,Wayne
2012,18956,Tri-County Elec Member Corp,GA,Baldwin
2012,18956,Tri-County Elec Member Corp,GA,Bibb
2012,18956,Tri-County Elec Member Corp,GA,Jasper
2012,18956,Tri-County Elec Member Corp,GA,Jones
2012,18956,Tri-County Elec Member Corp,GA,Morgan
2012,18956,Tri-County Elec Member Corp,GA,Putnam
2012,18956,Tri-County Elec Member Corp,GA,Twiggs
2012,18956,Tri-County Elec Member Corp,GA,Wilkinson
2012,18957,Tri-County Elec Member Corp,NC,Duplin
2012,18957,Tri-County Elec Member Corp,NC,Johnston
2012,18957,Tri-County Elec Member Corp,NC,Jones
2012,18957,Tri-County Elec Member Corp,NC,Lenoir
2012,18957,Tri-County Elec Member Corp,NC,Sampson
2012,18957,Tri-County Elec Member Corp,NC,Wayne
2012,18957,Tri-County Elec Member Corp,NC,Wilson
2012,18959,City of Troy - (KS),KS,Doniphan
2012,18961,Twin County Electric Pwr Assn,MS,Humphreys
2012,18961,Twin County Electric Pwr Assn,MS,Issaquena
2012,18961,Twin County Electric Pwr Assn,MS,Leflore
2012,18961,Twin County Electric Pwr Assn,MS,Sharkey
2012,18961,Twin County Electric Pwr Assn,MS,Sunflower
2012,18961,Twin County Electric Pwr Assn,MS,Warren
2012,18961,Twin County Electric Pwr Assn,MS,Washington
2012,18962,Twin Valley Electric Coop Inc,KS,Cherokee
2012,18962,Twin Valley Electric Coop Inc,KS,Labette
2012,18962,Twin Valley Electric Coop Inc,KS,Montgomery
2012,18962,Twin Valley Electric Coop Inc,KS,Neosho
2012,18963,"Inside Passage Elec Coop, Inc",AK,Haines
2012,18963,"Inside Passage Elec Coop, Inc",AK,Skagway Hoonah Angoon
2012,18963,"Inside Passage Elec Coop, Inc",AK,Wrangell Petersburg
2012,18976,Trinity Valley Elec Coop Inc,TX,Anderson
2012,18976,Trinity Valley Elec Coop Inc,TX,Dallas
2012,18976,Trinity Valley Elec Coop Inc,TX,Henderson
2012,18976,Trinity Valley Elec Coop Inc,TX,Hunt
2012,18976,Trinity Valley Elec Coop Inc,TX,Kaufman
2012,18976,Trinity Valley Elec Coop Inc,TX,Van Zandt
2012,18997,The Toledo Edison Co,OH,Defiance
2012,18997,The Toledo Edison Co,OH,Fulton
2012,18997,The Toledo Edison Co,OH,Henry
2012,18997,The Toledo Edison Co,OH,Lucas
2012,18997,The Toledo Edison Co,OH,Ottawa
2012,18997,The Toledo Edison Co,OH,Putnam
2012,18997,The Toledo Edison Co,OH,Sandusky
2012,18997,The Toledo Edison Co,OH,Seneca
2012,18997,The Toledo Edison Co,OH,Williams
2012,18997,The Toledo Edison Co,OH,Wood
2012,19007,Tombigbee Electric Power Assn,MS,Itawamba
2012,19007,Tombigbee Electric Power Assn,MS,Lee
2012,19007,Tombigbee Electric Power Assn,MS,Pontotoc
2012,19007,Tombigbee Electric Power Assn,MS,Prentiss
2012,19016,Tonopah Irrigation District,AZ,Maricopa
2012,19022,Tongue River Electric Coop Inc,MT,Big Horn
2012,19022,Tongue River Electric Coop Inc,MT,Carter
2012,19022,Tongue River Electric Coop Inc,MT,Custer
2012,19022,Tongue River Electric Coop Inc,MT,Dawson
2012,19022,Tongue River Electric Coop Inc,MT,Fallon
2012,19022,Tongue River Electric Coop Inc,MT,Powder River
2012,19022,Tongue River Electric Coop Inc,MT,Prairie
2012,19022,Tongue River Electric Coop Inc,MT,Rosebud
2012,19025,City of Tonkawa,OK,Kay
2012,19027,"Tombigbee Electric Coop, Inc",AL,Fayette
2012,19027,"Tombigbee Electric Coop, Inc",AL,Lamar
2012,19027,"Tombigbee Electric Coop, Inc",AL,Marion
2012,19032,City of Torrington - (WY),WY,Goshen
2012,19060,"Traverse Electric Coop, Inc",MN,Big Stone
2012,19060,"Traverse Electric Coop, Inc",MN,Grant
2012,19060,"Traverse Electric Coop, Inc",MN,Stevens
2012,19060,"Traverse Electric Coop, Inc",MN,Traverse
2012,19060,"Traverse Electric Coop, Inc",MN,Wilkin
2012,19060,"Traverse Electric Coop, Inc",ND,Richland
2012,19060,"Traverse Electric Coop, Inc",SD,Marshall
2012,19060,"Traverse Electric Coop, Inc",SD,Roberts
2012,19062,City of Traer - (IA),IA,Benton
2012,19062,City of Traer - (IA),IA,Tama
2012,19108,Tideland Electric Member Corp,NC,Beaufort
2012,19108,Tideland Electric Member Corp,NC,Craven
2012,19108,Tideland Electric Member Corp,NC,Dare
2012,19108,Tideland Electric Member Corp,NC,Hyde
2012,19108,Tideland Electric Member Corp,NC,Pamlico
2012,19108,Tideland Electric Member Corp,NC,Washington
2012,19114,Village of Trempealeau,WI,Trempealeau
2012,19125,City of Traverse City - (MI),MI,Grand Traverse
2012,19125,City of Traverse City - (MI),MI,Leelanau
2012,19131,Trinity Public Utilities Dist,CA,Trinity
2012,19149,City of Trenton - (TN),TN,Gibson
2012,19150,Trenton Municipal Utilities - (MO),MO,Grundy
2012,19154,Tri-State Electric Member Corp,GA,Fannin
2012,19154,Tri-State Electric Member Corp,NC,Cherokee
2012,19154,Tri-State Electric Member Corp,TN,Polk
2012,19156,Powder River Energy Corp,MT,Big Horn
2012,19156,Powder River Energy Corp,MT,Powder River
2012,19156,Powder River Energy Corp,WY,Campbell
2012,19156,Powder River Energy Corp,WY,Crook
2012,19156,Powder River Energy Corp,WY,Johnson
2012,19156,Powder River Energy Corp,WY,Sheridan
2012,19156,Powder River Energy Corp,WY,Weston
2012,19157,Tri-County Electric Coop,IA,Allamakee
2012,19157,Tri-County Electric Coop,IA,Howard
2012,19157,Tri-County Electric Coop,IA,Winneshiek
2012,19157,Tri-County Electric Coop,MN,Fillmore
2012,19157,Tri-County Electric Coop,MN,Houston
2012,19157,Tri-County Electric Coop,MN,Mower
2012,19157,Tri-County Electric Coop,MN,Olmsted
2012,19157,Tri-County Electric Coop,MN,Winona
2012,19158,Tri-County Electric Coop Assn,MO,Adair
2012,19158,Tri-County Electric Coop Assn,MO,Macon
2012,19158,Tri-County Electric Coop Assn,MO,Putnam
2012,19158,Tri-County Electric Coop Assn,MO,Schuyler
2012,19158,Tri-County Electric Coop Assn,MO,Scotland
2012,19158,Tri-County Electric Coop Assn,MO,Sullivan
2012,19159,"Tri-County Electric Coop, Inc",TX,Archer
2012,19159,"Tri-County Electric Coop, Inc",TX,Baylor
2012,19159,"Tri-County Electric Coop, Inc",TX,Denton
2012,19159,"Tri-County Electric Coop, Inc",TX,Foard
2012,19159,"Tri-County Electric Coop, Inc",TX,Haskell
2012,19159,"Tri-County Electric Coop, Inc",TX,Hood
2012,19159,"Tri-County Electric Coop, Inc",TX,Jack
2012,19159,"Tri-County Electric Coop, Inc",TX,King
2012,19159,"Tri-County Electric Coop, Inc",TX,Knox
2012,19159,"Tri-County Electric Coop, Inc",TX,Palo Pinto
2012,19159,"Tri-County Electric Coop, Inc",TX,Parker
2012,19159,"Tri-County Electric Coop, Inc",TX,Stonewall
2012,19159,"Tri-County Electric Coop, Inc",TX,Tarrant
2012,19159,"Tri-County Electric Coop, Inc",TX,Throckmorton
2012,19159,"Tri-County Electric Coop, Inc",TX,Wilbarger
2012,19159,"Tri-County Electric Coop, Inc",TX,Wise
2012,19160,"Tri-County Electric Coop, Inc",CO,Baca
2012,19160,"Tri-County Electric Coop, Inc",KS,Morton
2012,19160,"Tri-County Electric Coop, Inc",KS,Seward
2012,19160,"Tri-County Electric Coop, Inc",NM,Union
2012,19160,"Tri-County Electric Coop, Inc",OK,Beaver
2012,19160,"Tri-County Electric Coop, Inc",OK,Cimarron
2012,19160,"Tri-County Electric Coop, Inc",OK,Texas
2012,19160,"Tri-County Electric Coop, Inc",TX,Dallam
2012,19160,"Tri-County Electric Coop, Inc",TX,Hansford
2012,19160,"Tri-County Electric Coop, Inc",TX,Sherman
2012,19161,"Tri-County Electric Coop, Inc",FL,Dixie
2012,19161,"Tri-County Electric Coop, Inc",FL,Jefferson
2012,19161,"Tri-County Electric Coop, Inc",FL,Madison
2012,19161,"Tri-County Electric Coop, Inc",FL,Taylor
2012,19162,Tri-County Elec Member Corp,KY,Adair
2012,19162,Tri-County Elec Member Corp,KY,Allen
2012,19162,Tri-County Elec Member Corp,KY,Barren
2012,19162,Tri-County Elec Member Corp,KY,Clinton
2012,19162,Tri-County Elec Member Corp,KY,Cumberland
2012,19162,Tri-County Elec Member Corp,KY,Harlan
2012,19162,Tri-County Elec Member Corp,KY,Hopkins
2012,19162,Tri-County Elec Member Corp,KY,Metcalfe
2012,19162,Tri-County Elec Member Corp,KY,Monroe
2012,19162,Tri-County Elec Member Corp,TN,Clay
2012,19162,Tri-County Elec Member Corp,TN,Jackson
2012,19162,Tri-County Elec Member Corp,TN,Macon
2012,19162,Tri-County Elec Member Corp,TN,Overton
2012,19162,Tri-County Elec Member Corp,TN,Smith
2012,19162,Tri-County Elec Member Corp,TN,Sumner
2012,19162,Tri-County Elec Member Corp,TN,Trousdale
2012,19176,"Tricounty Rural Elec Coop, Inc",OH,Fulton
2012,19176,"Tricounty Rural Elec Coop, Inc",OH,Henry
2012,19176,"Tricounty Rural Elec Coop, Inc",OH,Lucas
2012,19176,"Tricounty Rural Elec Coop, Inc",OH,Putnam
2012,19176,"Tricounty Rural Elec Coop, Inc",OH,Wood
2012,19189,Trico Electric Cooperative Inc,AZ,Pima
2012,19189,Trico Electric Cooperative Inc,AZ,Pinal
2012,19189,Trico Electric Cooperative Inc,AZ,Santa Cruz
2012,19204,City of Trinidad - (CO),CO,Las Animas
2012,19219,Diverse Power Incorporated,AL,Chambers
2012,19219,Diverse Power Incorporated,GA,Coweta
